RRUFFID,CODID,RMSE
R060787,9000711,3.2808449462688776
R060787,9000712,3.2949738476504447
R060787,9000713,3.3233469405979643
R060787,9000714,3.323372905786691
R060787,9000715,3.654414456938422
R060787,9000716,3.6524631987357856
R060787,9000717,3.638847030132347
R060787,9000718,3.6501611993788106
R060787,9000719,3.643577263551549
R060787,9000720,3.8590904664228396
R060787,9000721,3.8766258529173467
R060787,9000722,3.857973625893489
R060787,9000919,3.5585299263011128
R060787,9000920,3.65090811542916
R060787,9000921,3.6537114629096297
R060787,9000922,3.623179223459088
R060787,9001408,2.97517791984995
R060787,9001831,3.92414833417475
R060787,9001832,3.8485574881908056
R060787,9001833,3.8680738370861762
R060787,9001834,3.9466073902366223
R060787,9001835,3.802145122129899
R060787,9001836,3.9688023926488856
R060787,9001837,3.980299333054386
R060787,9001838,3.9480707656438065
R060787,9001839,3.9618329883701877
R060787,9001840,3.93842317248252
R060787,9003985,2.928747163986014
R060787,9003986,3.3008916374704933
R060787,9003987,3.3094263980075302
R060787,9003988,3.2194910307132716
R060787,9003989,3.275625890812786
R060787,9003990,3.6577459548591964
R060787,9003991,3.6567926912550246
R060787,9003992,3.639389902801278
R060787,9003993,3.6537508656204696
R060787,9003994,3.61244192754701
R060787,9003995,3.642152225633712
R060787,9003996,3.638480868281638
R060787,9003997,3.556280273675808
R060787,9006525,2.8489374718679543
R060787,9006526,3.102600388626902
R060787,9006527,3.3243217269330287
R060787,9006528,3.3313636196491077
R060787,9006529,3.3273911148459527
R060787,2310328,3.3605553273139845
R060787,2310329,3.435197178676541
R060787,2310330,3.6914499866750043
R060787,1532332,3.2596166258085084
R060787,1542089,3.9359552622388088
R040004,9000652,6.644111633300781
R040004,9004484,6.549883842468262
R040004,9015524,6.632534027099609
R040004,1528837,6.840604305267334
R050052,9000652,9.399095655715216
R050052,9004484,9.339628265757549
R050052,9015524,9.391324332795584
R050052,1528837,9.693682619364601
R050408,9000652,10.452607931378434
R050408,9004484,10.36081938840913
R050408,9015524,10.41986986079347
R050408,1528837,10.658839887205307
R040012,5000040,2.6940210129065347
R040012,9003568,3.5844870701715115
R040012,9003569,3.5559088079826884
R040012,9004096,2.660984361485923
R040012,9012207,3.2243664415667075
R040012,1537315,3.1898138895754955
R040012,9016737,3.2285522986461044
R040012,9017207,2.7283789893126333
R040012,9017279,3.4330813547753483
R040012,9017297,2.7296094244648024
R040012,9017312,2.96218884385493
R040012,9017401,3.217241663031595
R040012,9017404,3.2083907003768926
R040012,9017809,2.7880779075530366
R040012,9017810,2.7909595160452163
R040012,9017811,2.7897694753744178
R040012,9017826,3.137515340726966
R040061,5000040,3.1425208127084927
R040061,9003568,3.8144057577689496
R040061,9003569,3.788973027382323
R040061,9004096,3.1402112226783423
R040061,9012207,3.4775226398984893
R040061,1537315,3.4561566262122825
R040061,9016737,3.4664023903100185
R040061,9017207,3.1848434644310384
R040061,9017279,3.676086388526604
R040061,9017297,3.185869397260499
R040061,9017312,3.4136788966236793
R040061,9017401,3.457110081371873
R040061,9017404,3.265234371220675
R040061,9017809,3.2402089306141657
R040061,9017810,3.2437356540173234
R040061,9017811,3.2540141082983585
R040061,9017826,3.2104902842064313
R061102,5000040,3.260534882537368
R061102,9003568,3.9719181832119994
R061102,9003569,3.9447406428932346
R061102,9004096,3.2330299406540535
R061102,9012207,3.655307161418934
R061102,1537315,3.6330497779226074
R061102,9016737,3.6587202971042085
R061102,9017207,3.2334069263096836
R061102,9017279,3.7773323188756667
R061102,9017297,3.234438803275001
R061102,9017312,3.238447714158257
R061102,9017401,3.647848780548034
R061102,9017404,3.6500651990033823
R061102,9017809,3.212116939263287
R061102,9017810,3.2152390519041036
R061102,9017811,3.2114575959560723
R061102,9017826,3.5913995897639275
R060688,9007514,8.625083871764916
R040059,1000034,3.054693384165662
R040059,9000361,3.2325102497312868
R040059,9000362,3.3821179642610253
R040059,9001171,2.7840252162463974
R040059,9001172,3.43804469922318
R040059,9001173,3.3758180614132582
R040059,9001258,2.7998054422290948
R040059,9001259,2.6816870757238354
R040059,9011035,3.2831216122726126
R040059,9015777,3.3300944392426697
R040059,2107235,3.011149173513004
R040059,1557942,3.1649557137874234
R040059,9016764,2.7840252162463974
R040059,9016765,3.43804469922318
R050104,1000034,3.620820036647367
R050104,9000361,3.629211263629624
R050104,9000362,3.539049620520543
R050104,9001171,3.483596973418525
R050104,9001172,3.787276575492159
R050104,9001173,3.7589275410086738
R050104,9001258,3.4961926037968305
R050104,9001259,3.4298454111733228
R050104,9011035,3.724667545138073
R050104,9015777,3.739932064777052
R050104,2107235,3.6235997821267794
R050104,1557942,3.5447362061899406
R050104,9016764,3.483596973418525
R050104,9016765,3.787276575492159
R060082,1000034,5.072092031090232
R060082,9000361,5.283161749922093
R060082,9000362,5.320588577775869
R060082,9001171,5.145622089754482
R060082,9001172,5.456123998513272
R060082,9001173,5.421048443678201
R060082,9001258,5.151653793707099
R060082,9001259,5.1105565698419255
R060082,9011035,5.432466771849794
R060082,9015777,5.457930658351226
R060082,2107235,5.15322472482127
R060082,1557942,5.260477230223664
R060082,9016764,5.145622089754482
R060082,9016765,5.456123998513272
R060193,1000034,6.02451769729593
R060193,9000361,6.132344295824811
R060193,9000362,6.182631879682785
R060193,9001171,6.069123053397921
R060193,9001172,6.325888518331022
R060193,9001173,6.3164814191015894
R060193,9001258,6.06865121392396
R060193,9001259,6.025252955056598
R060193,9011035,6.3541237561177715
R060193,9015777,6.372237901117689
R060193,2107235,6.1045482852546105
R060193,1557942,6.123420322698103
R060193,9016764,6.069123053397921
R060193,9016765,6.325888518331022
R060221,1000034,5.289082455645415
R060221,9000361,5.365243939433163
R060221,9000362,5.463327573867157
R060221,9001171,5.282424132664489
R060221,9001172,5.580240437051251
R060221,9001173,5.5823944781154
R060221,9001258,5.284870957038808
R060221,9001259,5.220675632001946
R060221,9011035,5.604966610717793
R060221,9015777,5.634290904364282
R060221,2107235,5.33832377994297
R060221,1557942,5.374706213559985
R060221,9016764,5.282424132664489
R060221,9016765,5.580240437051251
R060275,1000034,5.230745982477765
R060275,9000361,5.368536898232446
R060275,9000362,5.363759420286846
R060275,9001171,5.244002500257956
R060275,9001172,5.540236521787016
R060275,9001173,5.459336395591972
R060275,9001258,5.244648000706179
R060275,9001259,5.199825450236083
R060275,9011035,5.552997247303091
R060275,9015777,5.5352907933470386
R060275,2107235,5.312149143090402
R060275,1557942,5.288139915858748
R060275,9016764,5.244002500257956
R060275,9016765,5.540236521787016
R070598,1000034,11.871527722601032
R070598,9000361,11.853612580429635
R070598,9000362,11.873275569019155
R070598,9001171,11.898072323979788
R070598,9001172,11.874559397547783
R070598,9001173,11.859524095175535
R070598,9001258,11.889592565782634
R070598,9001259,11.857476136485321
R070598,9011035,11.91949811216461
R070598,9015777,11.916995832504275
R070598,2107235,11.86500276243627
R070598,1557942,11.880665062828243
R070598,9016764,11.898072323979788
R070598,9016765,11.874559397547783
R050654,5000214,5.462405487592521
R050654,8100523,5.509385501237611
R050654,9008575,5.465761116218632
R050654,9009653,5.367354231695914
R050654,9009654,5.39874008137999
R050654,9009655,5.462405487592521
R050654,9011889,5.58214526838585
R050654,9012599,5.518497954294963
R050654,9013008,5.55807947847512
R050654,9013009,5.557126277685797
R050654,9013010,5.524024389207694
R050654,9013011,5.525707709720705
R050654,9013012,5.557126277685797
R050654,9013013,5.525707709720705
R050654,9013394,5.522220993151021
R050654,9013395,5.529048430005239
R050654,9013396,5.5366964574144
R050654,9013397,5.53809968755047
R050654,9013464,5.571742000451533
R050654,9013495,5.46296355451312
R050654,7203815,5.4776290265744265
R050654,1512538,5.533036720218446
R050654,2310879,5.367354231695914
R050654,2310880,5.532087342307368
R050654,1539203,5.529686573640249
R050654,7245303,5.358217806886415
R040078,1010928,5.587311171258391
R040078,1010962,5.5822806312196205
R040078,2100187,5.267309918534114
R040078,2100189,5.578731878026114
R040078,2100992,5.582901465712771
R040078,2103119,5.31600165542802
R040078,5000085,5.256185446038555
R040078,9000095,5.583013764167673
R040078,9000226,5.256185446038555
R040078,9000229,5.2568284724854095
R040078,9000965,5.582970654761553
R040078,9000966,5.578176122139698
R040078,9000967,5.581025673392056
R040078,9000968,5.582324355906337
R040078,9000969,5.583197891617482
R040078,9000970,5.583942535136144
R040078,9007286,5.593388926684617
R040078,9007475,5.793115290776967
R040078,9007687,5.582904821075812
R040078,9007689,5.583148455739647
R040078,9009667,5.578869900989363
R040078,9009668,5.581407809445822
R040078,9013565,5.741983035834271
R040078,9013799,5.264187387487659
R040078,9013800,5.262625377656444
R040078,9013801,5.261333389822876
R040078,3000000,5.759325437836909
R040078,4502441,5.581782732276335
R040078,4502443,5.582363843317712
R040078,4001361,5.330087406597877
R040078,4001363,5.253689796761469
R040078,7020139,5.5875101437009045
R040078,9014216,5.582881757094801
R040078,9014344,5.582034497132954
R040078,9014355,5.7036753370475575
R040078,9014415,5.579233373708043
R040078,9014524,5.581846325086753
R040078,9014611,5.579807934027781
R040078,9014701,6.0135892940032125
R040078,9014744,5.58193425126412
R040078,9014772,5.579260065628928
R040078,9014838,5.478645352350577
R040078,9014877,5.578982482101465
R040078,9014891,5.581596445498399
R040078,9014935,5.72320856743633
R040078,9014943,5.620765320043865
R040078,9015066,5.580838572179133
R040078,9015073,5.582732317608517
R040078,9015149,5.71972463434724
R040078,9015152,5.718172739815223
R040078,9015390,5.582011014302281
R040078,9015448,5.671718230254801
R040078,9015460,5.579148057184866
R040078,9015481,5.575260796810475
R040078,9015510,5.583890600861018
R040078,9015561,5.732125045513653
R040078,9015593,5.72278210047235
R040078,9015691,5.581056208016698
R040078,9015761,5.583575029260466
R040078,9015835,5.578937878550824
R040078,9015851,5.735889479495662
R040078,9015893,5.3339330594702865
R040078,9015898,5.776911432665353
R040078,9015969,5.686355255410008
R040078,9016017,5.736095137934769
R040078,9016020,5.580988529123414
R040078,9016022,5.581566880344641
R040078,9016071,5.73898952157932
R040078,9016146,5.398782789925161
R040078,9016151,5.7254941507267665
R040078,9016179,5.580852682821854
R040078,9016200,5.576495356330042
R040078,9016215,5.825755032205235
R040078,9016223,5.648237217541655
R040078,9016232,5.74315884117348
R040078,9016240,5.704023320564506
R040078,9016464,5.577075121563501
R040078,9016526,5.532681574135201
R040078,9016547,5.766242063655822
R040078,9016600,5.740093578356754
R040078,9016705,5.581277593996965
R040078,9016706,5.584018598161273
R040078,7022027,5.578222201114342
R040078,2106394,5.607617368902801
R040078,2310543,5.583733979178121
R040078,8103713,5.655069511444478
R040078,1547350,5.580595508773551
R040078,1547351,5.57877258909979
R040078,1547352,5.5777054085731725
R040078,1547353,5.578352146495064
R040078,1547370,5.583048771527243
R040078,1547371,5.563771963056398
R040078,1547372,5.557234305402078
R040078,1547373,5.581487951040825
R040078,1547374,5.581468292241402
R040078,1547375,5.578259276573068
R040078,1547376,5.578771630657816
R040078,1547377,5.57775812017329
R040078,1547378,5.577864322601007
R040078,1547379,5.576065884696577
R040078,1547380,5.574987724305458
R040078,1547381,5.562395355773033
R040078,1547382,5.569303268624828
R040078,9017408,5.730183349585461
R040078,9017409,5.732072465111219
R040078,9017410,5.778659309779869
R040078,9017411,5.687440552907473
R040078,9017412,6.367367717068656
R040078,9017413,6.432374943622579
R040078,9017414,5.998930321524483
R040078,9017415,6.035170968588197
R060195,1010928,6.4191939147947785
R060195,1010962,6.415150933203351
R060195,2100187,6.1107114867211685
R060195,2100189,6.411379940966117
R060195,2100992,6.413787136855183
R060195,2103119,6.106325099596457
R060195,5000085,6.083293683553917
R060195,9000095,6.414091247770782
R060195,9000226,6.083293683553917
R060195,9000229,6.0823997519375
R060195,9000965,6.412116044235185
R060195,9000966,6.408732728506
R060195,9000967,6.4148896249728224
R060195,9000968,6.417450772201643
R060195,9000969,6.417108201252615
R060195,9000970,6.415969307116044
R060195,9007286,6.422054346745235
R060195,9007475,6.5986179957308275
R060195,9007687,6.41378969088366
R060195,9007689,6.41212234181864
R060195,9009667,6.41020431899794
R060195,9009668,6.409787668118786
R060195,9013565,6.549573385340683
R060195,9013799,6.106834696408842
R060195,9013800,6.106859447949898
R060195,9013801,6.110896976513319
R060195,3000000,6.5610485102876295
R060195,4502441,6.413900944475686
R060195,4502443,6.414765548832992
R060195,4001361,6.214754236925035
R060195,4001363,6.109251419998325
R060195,7020139,6.420632303972121
R060195,9014216,6.415504466310765
R060195,9014344,6.415127711856889
R060195,9014355,6.507304288452607
R060195,9014415,6.407537140636684
R060195,9014524,6.4171850093612
R060195,9014611,6.415313155345795
R060195,9014701,6.776666473755315
R060195,9014744,6.416760157068279
R060195,9014772,6.413145600198575
R060195,9014838,6.327870930244714
R060195,9014877,6.412692688692953
R060195,9014891,6.414832808381575
R060195,9014935,6.537957577519884
R060195,9014943,6.439636690707443
R060195,9015066,6.4154369699515374
R060195,9015073,6.416210291961084
R060195,9015149,6.527131973446996
R060195,9015152,6.529332806528086
R060195,9015390,6.412314088488464
R060195,9015448,6.4847722123561296
R060195,9015460,6.413626943099951
R060195,9015481,6.407072078981933
R060195,9015510,6.419899251773193
R060195,9015561,6.546461444965094
R060195,9015593,6.524988189954184
R060195,9015691,6.416159833965989
R060195,9015761,6.415711416843895
R060195,9015835,6.411334475728469
R060195,9015851,6.538971835688335
R060195,9015893,6.188668165222396
R060195,9015898,6.58131136776801
R060195,9015969,6.500732268230937
R060195,9016017,6.54350987594462
R060195,9016020,6.41517889207501
R060195,9016022,6.412821820648606
R060195,9016071,6.533411216090542
R060195,9016146,6.273455697390782
R060195,9016151,6.525964489783562
R060195,9016179,6.414516162064253
R060195,9016200,6.4088915402160564
R060195,9016215,6.620071864742675
R060195,9016223,6.45491840660162
R060195,9016232,6.546519948589917
R060195,9016240,6.515328456433636
R060195,9016464,6.4099372356892035
R060195,9016526,6.379024249561109
R060195,9016547,6.570563637267325
R060195,9016600,6.544652561296668
R060195,9016705,6.413325793245212
R060195,9016706,6.418136514862164
R060195,7022027,6.407818318163363
R060195,2106394,6.433039412702393
R060195,2310543,6.4168469117597535
R060195,8103713,6.474734297181993
R060195,1547350,6.411524678626087
R060195,1547351,6.411450854656489
R060195,1547352,6.408371271736551
R060195,1547353,6.411879089468041
R060195,1547370,6.4133334520384375
R060195,1547371,6.395813184712833
R060195,1547372,6.387667712437436
R060195,1547373,6.413245176329085
R060195,1547374,6.4133181374156925
R060195,1547375,6.413979070372116
R060195,1547376,6.413364280027405
R060195,1547377,6.414008020739185
R060195,1547378,6.408545997758104
R060195,1547379,6.406555190409153
R060195,1547380,6.403947899070227
R060195,1547381,6.3945851601299815
R060195,1547382,6.4043259702437165
R060195,9017408,6.532144212447048
R060195,9017409,6.524370966301908
R060195,9017410,6.576186571394858
R060195,9017411,6.497312401237473
R060195,9017412,7.074530182573868
R060195,9017413,7.118556132852223
